uid,user,lan,lon,type,amenity,name,street,housenumber
421932,pav5000,30.2070681,120.1987912,node,pharmacy,null,null,null
6914988,MCFCDXreus,31.3269282,120.7281387,node,fast_food,汉堡王,null,null
416346,Brian@Brea,31.1435031,121.6576854,node,clock,null,null,null
416346,Brian@Brea,31.1434203,121.6577543,node,clock,null,null,null
1798312,hj132865,32.1797829,120.0459863,node,bicycle_rental,公共自行车 中丹金色家园站,null,null
1798312,hj132865,32.1773006,120.0450243,node,bicycle_rental,null,null,null
1798312,hj132865,32.1766351,120.0397149,node,bicycle_rental,null,null,null
1798312,hj132865,32.1747483,120.0201467,node,bicycle_rental,公共自行车 佳源新天地站,null,null
1798312,hj132865,32.1680509,120.0162301,node,bicycle_rental,null,null,null
1798312,hj132865,32.1684509,120.016852,node,parking,null,null,null
1798312,hj132865,32.1756628,120.016532,node,parking,null,null,null
21118,miurahr,31.3382571,120.576016,node,bench,null,null,null
21118,miurahr,31.3383189,120.5760777,node,bench,null,null,null
2607646,AUV,30.2677276,120.1770984,node,marketplace,null,null,null
2607646,AUV,30.292316,120.1498589,node,marketplace,null,null,null
2899929,LJun,31.2208131,121.4592135,node,post_box,邮筒,null,null
4842543,Z_celine,31.2162084,121.4556599,node,bar,null,null,null
4023968,DagM,31.2296478,121.4448151,node,nightclub,Jodys,null,null
416346,Brian@Brea,31.1440968,121.654786,node,sign,null,null,null
416346,Brian@Brea,31.1476609,121.6588101,node,fast_food,巴波萨烧烤 Barbossa’s Bounty,null,null
110639,aighes,31.2817143,121.6064295,node,school,German School,null,null
110639,aighes,30.9116625,121.5160444,node,fuel,null,null,null
416346,Brian@Brea,31.1412285,121.6574627,node,clinic,医务室 First Aid,null,null
416346,Brian@Brea,31.1436351,121.6586617,node,atm,null,null,null
6085327,Tobi Löffler,31.2201193,121.4567933,node,cinema,Cathay Theatre,null,null
4051669,loconvey,31.2131705,121.5637506,node,restaurant,The Meat,null,null
6087605,Charles_der_Geographieschüler,31.2144627,121.4557549,node,restaurant,Madison,null,null
6085327,Tobi Löffler,31.2264552,121.4455143,node,cinema,Premiere Cinemas,null,null
6085327,Tobi Löffler,31.2175278,121.4537843,node,cinema,Palace IMAX Cinema,null,null
1420318,4b696d,31.2382358,121.4984438,node,cinema,Palace IFC,null,null
6087605,Charles_der_Geographieschüler,31.2272894,121.4517637,node,restaurant,Portman Ritz-Carlton Shanghai,null,null
4355902,sghiei,31.2139308,121.5244555,node,cafe,Starbucks星巴克,null,null
4355902,sghiei,31.2183113,121.5141206,node,fuel,中国石油,null,null
83557,Esperanza36,30.614737,119.8696591,node,parking,null,null,null
83557,Esperanza36,30.6088366,119.8664867,node,place_of_worship,Yellow Temple,null,null
4820245,Victoria Romanyuk,31.2147457,121.4609574,node,bank,null,null,null
3510066,nebendrin,31.2309436,121.4498039,node,restaurant,null,null,null
416346,Brian@Brea,31.1457283,121.6558305,node,fountain,null,null,null
416346,Brian@Brea,31.1453031,121.6553996,node,fountain,null,null,null
416346,Brian@Brea,31.1456083,121.6558546,node,fountain,null,null,null
416346,Brian@Brea,31.145378,121.6557152,node,fountain,null,null,null
416346,Brian@Brea,31.1455425,121.6558358,node,fountain,null,null,null
416346,Brian@Brea,31.1454018,121.6557474,node,fountain,null,null,null
416346,Brian@Brea,31.1453444,121.6556678,node,fountain,null,null,null
416346,Brian@Brea,31.1453184,121.6556079,node,fountain,null,null,null
416346,Brian@Brea,31.1456588,121.6558519,node,fountain,null,null,null
416346,Brian@Brea,31.1453039,121.6554693,node,fountain,null,null,null
416346,Brian@Brea,31.1454882,121.65581,node,fountain,null,null,null
416346,Brian@Brea,31.1454424,121.6557885,node,fountain,null,null,null
416346,Brian@Brea,31.1453077,121.6555346,node,fountain,null,null,null
416346,Brian@Brea,31.1453069,121.655362,node,fountain,null,null,null
4355902,sghiei,31.1847381,121.488476,node,restaurant,花悦小馆L2,null,null
4355902,sghiei,31.1849336,121.4879333,node,toilets,null,null,null
4355902,sghiei,31.1851481,121.4883969,node,restaurant,新旺茶餐厅L2,null,null
4355902,sghiei,31.1864208,121.488159,node,restaurant,王品台塑牛排L2,null,null
4355902,sghiei,31.1879965,121.4871851,node,toilets,null,null,null
4355902,sghiei,31.1891868,121.487566,node,restaurant,聚蟹座L1,null,null
4355902,sghiei,31.1854877,121.4883157,node,toilets,null,null,null
4355902,sghiei,31.1863607,121.4876078,node,restaurant,花千锅L2,null,null
4355902,sghiei,31.1867046,121.4880953,node,restaurant,小辉哥火锅L2,null,null
4355902,sghiei,31.1870674,121.4873682,node,toilets,null,null,null
4355902,sghiei,31.1875984,121.4878988,node,restaurant,蕴灏高尔夫主题餐厅L2,null,null
4355902,sghiei,31.188913,121.4869956,node,toilets,null,null,null
4355902,sghiei,31.189705,121.4873198,node,restaurant,王鼎,null,null
4355902,sghiei,31.1899485,121.4874172,node,restaurant,钵乐食尚,null,null
4355902,sghiei,31.189692,121.4868482,node,restaurant,小南国L1,null,null
4355902,sghiei,31.1893982,121.4868783,node,restaurant,潮汕牛肉火锅L1,null,null
4355902,sghiei,31.1889838,121.4868908,node,restaurant,泰岛L1,null,null
4355902,sghiei,31.1890259,121.4875981,node,restaurant,德克士L1,null,null
4355902,sghiei,31.1840973,121.4881322,node,fast_food,Pizza Delfina G,null,null
4355902,sghiei,31.1850789,121.4878921,node,restaurant,咖啡丽舍L2,null,null
4355902,sghiei,31.1892841,121.4875553,node,cafe,太平洋咖啡L2,null,null
4355902,sghiei,31.1859891,121.4876723,node,toilets,null,null,null
4355902,sghiei,31.1891444,121.4869055,node,restaurant,巴国布衣L1,null,null
4355902,sghiei,31.1861801,121.4882111,node,restaurant,食之秘 B,null,null
4355902,sghiei,31.1841985,121.4882334,node,restaurant,花隐日式怀石料理 G,null,null
4355902,sghiei,31.1840198,121.4886596,node,cafe,星巴克Starbucks G,null,null
4355902,sghiei,31.1867275,121.4874416,node,restaurant,赤坂亭L2,null,null
4355902,sghiei,31.189105,121.4875982,node,restaurant,莱尔雪米雅音乐主题餐厅L2,null,null
4355902,sghiei,31.1890124,121.4877056,node,restaurant,辣些鱼G,null,null
4355902,sghiei,31.1890008,121.4870267,node,restaurant,旺池G,null,null
4355902,sghiei,31.1872009,121.4874667,node,restaurant,家有好面 B,null,null
4355902,sghiei,31.1870089,121.4875008,node,restaurant,味之藏 B,null,null
4355902,sghiei,31.1864979,121.4876614,node,fast_food,KFC B,null,null
4355902,sghiei,31.1852242,121.4883845,node,fast_food,必胜客Pizza Hut G,null,null
83557,Esperanza36,31.210137,121.425422,node,restaurant,Ronglek,null,null
6095480,Tony19708,31.0784369,121.3425206,node,community_centre,金地都会艺境,null,null
6087605,Charles_der_Geographieschüler,31.2105023,121.4626412,node,restaurant,Kaiba Tap House,null,null
6087605,Charles_der_Geographieschüler,31.2234885,121.4549195,node,restaurant,Osteria,null,null
21118,miurahr,31.3200907,120.706661,node,parking,null,null,null
6062216,yannikshin,31.2387627,121.4719834,node,cinema,Shin Kong Cineplex,null,null
6085327,Tobi Löffler,31.2084631,121.597734,node,cinema,Cinema China Film,null,null
6085327,Tobi Löffler,31.2379349,121.4698463,node,cinema,Grand Cinema (Da Guangming),null,null
6085327,Tobi Löffler,31.2027806,121.4386093,node,cinema,Hengshan Cinema,null,null
5188945,gejuying,31.3095541,120.6695561,node,community_centre,加城社区,null,null
104808,Ic3cAk3,31.2811555,121.6037231,node,fast_food,KFC,null,null
6078275,Raúl Martín Félez,31.247274,121.4892198,node,restaurant,Xindalu China Kitchen,null,null
6078275,Raúl Martín Félez,31.2380245,121.4937839,node,restaurant,Din Tai Fung,null,null
6078275,Raúl Martín Félez,31.2284404,121.4867835,node,restaurant,Sushi express - Zhengxian Round Belt Sushi,null,null
2607646,AUV,30.288321,120.157191,node,pharmacy,null,null,null
2607646,AUV,30.2881529,120.1575715,node,police,朝晖派出所,null,null
6073936,Archi_pape,29.936975,121.6741336,node,bank,Bank Of China,null,null
364,Edward,31.2326792,121.4895923,node,restaurant,El Willy,null,null
6085327,Tobi Löffler,31.2392375,121.4951449,node,cinema,Shanghai Stellar Cinema,null,null
6085327,Tobi Löffler,31.220909,121.4706084,node,cinema,UME International Cineplex,null,null
6085327,Tobi Löffler,31.2226142,121.444073,node,nightclub,MYST,null,null
6085327,Tobi Löffler,31.2215156,121.4703426,node,nightclub,Fusion,null,null
6085327,Tobi Löffler,31.2225275,121.4643881,node,bar,Windows Scoreboard,null,null
6087605,Charles_der_Geographieschüler,31.1798058,121.4285716,node,restaurant,IKEA Restaurant,null,null
6087605,Charles_der_Geographieschüler,31.2038513,121.489131,node,restaurant,Restaurant Ecole Institute Paul Bocuse,null,null
1420318,4b696d,31.2381447,121.4957048,node,restaurant,Jade on 36,null,null
6124081,Kristina Khairova,31.2180136,121.4703748,node,nightclub,null,null,null
83557,Esperanza36,31.2180247,121.4502523,node,restaurant,Gemma,null,null
5825765,gsw343,31.2819775,121.4042959,node,community_centre,康华苑,null,null
5825765,gsw343,31.2151471,121.4219499,node,hospital,皮肤病医院,null,null
5825765,gsw343,31.313053,121.38633,node,school,上大附中,null,null
83557,Esperanza36,30.6051819,122.0906335,node,parking,null,null,null
6144754,LeDuys,31.2405528,121.4771372,node,restaurant,null,null,null
6144754,LeDuys,31.2107291,121.4644593,node,restaurant,null,null,null
3510066,nebendrin,31.2335934,121.4596613,node,restaurant,null,null,null
83557,Esperanza36,30.7170033,122.8173729,node,ferry_terminal,null,null,null
83557,Esperanza36,30.7164724,122.8139475,node,ferry_terminal,null,null,null
6095480,Tony19708,31.1975873,121.5412213,node,library,浦东图书馆,null,null
6095480,Tony19708,31.2488294,121.541557,node,school,六师二附小,null,null
2007796,garry king,31.2774827,119.2442161,node,place_of_worship,白云寺,null,null
2007796,garry king,31.3188612,119.419335,node,place_of_worship,报恩禅寺,null,null
2007796,garry king,31.500762,119.5559713,node,place_of_worship,崇宁寺,null,null
2007796,garry king,31.4846729,119.3069963,node,place_of_worship,胜因寺,null,null
2007796,garry king,31.5228986,119.1933564,node,place_of_worship,京林禅寺,null,null
2007796,garry king,31.5045082,119.2822595,node,place_of_worship,岫云寺,null,null
2007796,garry king,31.3545792,119.3195369,node,place_of_worship,圆通寺,null,null
5226660,Hamed Azimi,31.1726362,120.6920024,node,bus_station,null,null,null
2899929,LJun,31.2062334,121.4341275,node,post_box,邮筒,null,null
2899929,LJun,31.1888322,121.4377303,node,post_box,邮筒,null,null
2007796,garry king,31.3841142,119.5091899,node,fuel,null,null,null
2007796,garry king,31.3841894,119.5080454,node,parking,null,null,null
2007796,garry king,31.3839514,119.5079696,node,parking,null,null,null
2007796,garry king,31.3852868,119.5074326,node,fuel,null,null,null
2007796,garry king,31.3853426,119.508537,node,parking,null,null,null
2007796,garry king,31.3851314,119.5085884,node,parking,null,null,null
2007796,garry king,31.3854981,119.5084973,node,parking,null,null,null
2007796,garry king,31.3838177,119.5079766,node,parking,null,null,null
804208,Dries Bos,31.2229969,121.4699196,node,restaurant,新元素,null,null
3182193,Peng-Chung,32.0258476,120.9656766,node,fountain,null,null,null
3182193,Peng-Chung,32.0592275,121.0871887,node,fountain,null,null,null
3182193,Peng-Chung,32.0594526,121.0866389,node,fountain,null,null,null
3182193,Peng-Chung,32.0595799,121.0869339,node,fountain,null,null,null
3182193,Peng-Chung,32.0593389,121.0876876,node,fountain,null,null,null
3182193,Peng-Chung,32.0595344,121.0874596,node,fountain,null,null,null
3182193,Peng-Chung,32.0585728,121.0878539,node,fountain,null,null,null
3182193,Peng-Chung,32.0588434,121.0879156,node,fountain,null,null,null
3182193,Peng-Chung,32.0586933,121.0864189,node,fountain,null,null,null
3182193,Peng-Chung,32.0589616,121.0864538,node,fountain,null,null,null
3182193,Peng-Chung,32.0592252,121.0864216,node,fountain,null,null,null
3182193,Peng-Chung,32.0592048,121.0879585,node,fountain,null,null,null
3182193,Peng-Chung,32.0593935,121.0864484,node,fountain,null,null,null
3182193,Peng-Chung,32.0591684,121.0876795,node,fountain,null,null,null
3182193,Peng-Chung,32.0592821,121.0866979,node,fountain,null,null,null
3182193,Peng-Chung,32.0593548,121.0872155,node,fountain,null,null,null
3182193,Peng-Chung,32.0597322,121.0872719,node,fountain,null,null,null
4355902,sghiei,31.0645171,121.5343808,node,bank,上海银行,null,null
2215592,xiaotu,32.0588619,120.7058479,node,community_centre,天后宫村公共服务中心,null,null
2215592,xiaotu,32.1540786,120.8876784,node,community_centre,英雄村公共服务中心,null,null
2215592,xiaotu,32.174768,120.7793929,node,community_centre,赵甸社区公共服务中心,null,null
2215592,xiaotu,32.0784033,120.6620738,node,community_centre,复成村公共服务中心,null,null
2215592,xiaotu,32.1719784,120.8049794,node,community_centre,金桥村公共服务中心,null,null
2215592,xiaotu,32.245793,120.8401627,node,community_centre,米三桥村公共服务中心,null,null
2215592,xiaotu,32.1257792,120.7412833,node,community_centre,花坝村公共服务中心,null,null
2215592,xiaotu,32.1331142,120.872287,node,community_centre,新中村公共服务中心,null,null
2215592,xiaotu,32.0803288,120.7267042,node,community_centre,赵坊村公共服务中心,null,null
2215592,xiaotu,32.098816,120.7063394,node,community_centre,桃园村公共服务中心,null,null
2215592,xiaotu,32.0525281,120.736729,node,community_centre,九圩港村公共服务中心,null,null
2215592,xiaotu,32.138306,120.712753,node,community_centre,颜港村公共服务中心,null,null
2215592,xiaotu,32.2138842,120.8544121,node,community_centre,极孝村公共服务中心,null,null
2215592,xiaotu,32.1184816,120.7279752,node,community_centre,湾子头村公共服务中心,null,null
2215592,xiaotu,32.2236257,120.790881,node,community_centre,长岸村公共服务中心,null,null
2215592,xiaotu,32.0950869,120.7380004,node,community_centre,平西村公共服务中心,null,null
2215592,xiaotu,32.1648854,120.831978,node,community_centre,刘桥社区公共服务中心,null,null
2215592,xiaotu,32.1101405,120.6843437,node,community_centre,张大圩村公共服务中心,null,null
2215592,xiaotu,32.1052646,120.7607809,node,community_centre,平东村公共服务中心,null,null
2215592,xiaotu,32.0672839,120.747123,node,community_centre,云台山村公共服务中心,null,null
2215592,xiaotu,32.1522573,120.7229202,node,community_centre,新坝村公共服务中心,null,null
2215592,xiaotu,32.1214128,120.7793655,node,community_centre,新三十里社区公共服务中心,null,null
2215592,xiaotu,32.1412976,120.7508853,node,community_centre,四十里村公共服务中心,null,null
1236135,FreedSky,32.0461838,120.6386847,node,community_centre,开沙村公共服务中心,null,null
2215592,xiaotu,32.1872454,120.7777163,node,community_centre,甸北村公共服务中心,null,null
2215592,xiaotu,32.1112784,120.7359877,node,community_centre,三官殿村公共服务中心,null,null
2215592,xiaotu,32.1411705,120.844167,node,community_centre,慎修村公共服务中心,null,null
2215592,xiaotu,32.0888077,120.6835043,node,community_centre,袁三圩村公共服务中心,null,null
2215592,xiaotu,32.1408823,120.7603416,node,community_centre,国道村公共服务中心,null,null
2215592,xiaotu,32.0704977,120.7322142,node,community_centre,老墩村公共服务中心,null,null
2215592,xiaotu,32.1683684,120.747618,node,community_centre,三港村公共服务中心,null,null
2215592,xiaotu,32.1846065,120.8753605,node,community_centre,蒋一村公共服务中心,null,null
2215592,xiaotu,32.1423037,120.7225582,node,community_centre,吉坝村公共服务中心,null,null
2215592,xiaotu,32.0722344,120.696172,node,community_centre,老木厂村公共服务中心,null,null
2215592,xiaotu,32.1091537,120.7246799,node,community_centre,团圆村公共服务中心,null,null
2215592,xiaotu,32.1869632,120.8301293,node,community_centre,徐园村公共服务中心,null,null
2215592,xiaotu,32.0802841,120.6811194,node,community_centre,李港村公共服务中心,null,null
2215592,xiaotu,32.1450325,120.8038901,node,community_centre,新生村公共服务中心,null,null
2215592,xiaotu,32.2114552,120.8211352,node,community_centre,新联社区公共服务中心,null,null
2215592,xiaotu,32.2298506,120.8057402,node,community_centre,尹家园村公共服务中心,null,null
2215592,xiaotu,32.1864969,120.7500027,node,community_centre,任口村公共服务中心,null,null
2215592,xiaotu,32.1709706,120.8794173,node,community_centre,苏池村公共服务中心,null,null
2215592,xiaotu,32.0388559,121.0725854,node,community_centre,邢园村公共服务中心,null,null
2215592,xiaotu,32.0149601,121.0143299,node,community_centre,夏四店村公共服务中心,null,null
2215592,xiaotu,32.0757523,121.0833734,node,community_centre,金霞社区公共服务中心,null,null
2215592,xiaotu,32.0117012,120.9926027,node,community_centre,大石桥村公共服务中心,null,null
2215592,xiaotu,32.0978808,121.0761927,node,community_centre,新三园村公共服务中心,null,null
2215592,xiaotu,32.0163731,121.0660037,node,community_centre,油榨村公共服务中心,null,null
2215592,xiaotu,32.0767357,121.0324505,node,community_centre,狮子桥村公共服务中心,null,null
2215592,xiaotu,32.0506475,121.1104631,node,community_centre,进鲜港村公共服务中心,null,null
2215592,xiaotu,32.0905265,121.0670405,node,community_centre,虹西村公共服务中心,null,null
2215592,xiaotu,32.010688,121.0424019,node,community_centre,复兴村公共服务中心,null,null
3182193,Peng-Chung,32.0412238,120.9925428,node,community_centre,利民村公共服务中心,null,null
2215592,xiaotu,32.0014568,121.0721855,node,community_centre,界北村公共服务中心,null,null
2215592,xiaotu,32.0355261,121.1102287,node,community_centre,进东村公共服务中心,null,null
2215592,xiaotu,32.053784,121.1421966,node,community_centre,金余村公共服务中心,null,null
2215592,xiaotu,32.0250721,121.0863355,node,community_centre,元帅庙村公共服务中心,null,null
2215592,xiaotu,32.0552957,121.0685985,node,community_centre,金桥社区公共服务中心,null,null
2215592,xiaotu,32.0430166,121.0868669,node,community_centre,通灵桥村公共服务中心,null,null
2215592,xiaotu,32.0297675,121.0187126,node,community_centre,金普村公共服务中心,null,null
2215592,xiaotu,32.0536177,121.0864584,node,community_centre,果园社区公共服务中心,null,null
2215592,xiaotu,32.1117078,121.0569206,node,community_centre,金北村公共服务中心,null,null
2215592,xiaotu,32.0882167,121.126824,node,community_centre,平桥镇村公共服务中心,null,null
2215592,xiaotu,32.0338946,121.0689904,node,community_centre,张门村公共服务中心,null,null
2215592,xiaotu,32.009292,121.018405,node,community_centre,朝东圩村公共服务中心,null,null
2215592,xiaotu,32.0733658,121.0616472,node,community_centre,碧堂庙社区公共服务中心,null,null
2215592,xiaotu,32.0976115,121.0953799,node,community_centre,城东村公共服务中心,null,null
2215592,xiaotu,32.0497763,120.9932535,node,community_centre,花家渡村公共服务中心,null,null
2215592,xiaotu,32.0173502,121.0706766,node,community_centre,文山村公共服务中心,null,null
2215592,xiaotu,32.0854433,121.0073961,node,community_centre,三姓街村公共服务中心,null,null
2215592,xiaotu,32.0199717,121.1046332,node,community_centre,麒麟桥村公共服务中心,null,null
2215592,xiaotu,32.0376,121.040499,node,community_centre,双池头村公共服务中心,null,null
2215592,xiaotu,32.0181877,120.9929444,node,community_centre,民平村公共服务中心,null,null
2215592,xiaotu,32.0617796,121.0472303,node,community_centre,华山社区公共服务中心,null,null
2215592,xiaotu,32.0429866,121.0231505,node,community_centre,正场村公共服务中心,null,null
2215592,xiaotu,32.0793111,121.106235,node,community_centre,港北村公共服务中心,null,null
2215592,xiaotu,32.0554278,120.9134698,node,community_centre,三庙村公共服务中心,null,null
2215592,xiaotu,32.1424501,121.0522739,node,community_centre,同乐村公共服务中心,null,null
2215592,xiaotu,32.1874176,120.9346265,node,community_centre,花市街村公共服务中心,null,null
2215592,xiaotu,32.204581,121.1280544,node,community_centre,双墩村公共服务中心,null,null
2215592,xiaotu,32.2311551,120.9060766,node,community_centre,金庄社区公共服务中心,null,null
2215592,xiaotu,32.1570455,121.0710748,node,community_centre,张沙村公共服务中心,null,null
2215592,xiaotu,32.0867835,120.9663232,node,community_centre,杨世桥村公共服务中心,null,null
2215592,xiaotu,32.1888169,121.1806937,node,community_centre,二窎社区公共服务中心,null,null
2215592,xiaotu,32.1142264,120.9842247,node,community_centre,草庙村公共服务中心,null,null
2215592,xiaotu,32.2275522,120.8947039,node,community_centre,四港村公共服务中心,null,null
2215592,xiaotu,32.2114933,121.0803715,node,community_centre,上雁村公共服务中心,null,null
2215592,xiaotu,32.0856012,120.9995789,node,community_centre,永庆村公共服务中心,null,null
2215592,xiaotu,32.1542514,120.9249678,node,community_centre,温桥村公共服务中心,null,null
2215592,xiaotu,32.1248907,121.0003628,node,community_centre,西亭社区公共服务中心,null,null
2215592,xiaotu,32.2215748,120.9642312,node,community_centre,睹史院村公共服务中心,null,null
2215592,xiaotu,32.1912185,121.1624407,node,community_centre,迎阳村公共服务中心,null,null
2215592,xiaotu,32.0531587,120.929817,node,community_centre,孙家桥村公共服务中心,null,null
2215592,xiaotu,32.0842784,120.9491686,node,community_centre,永护村公共服务中心,null,null
2215592,xiaotu,32.148667,121.0494989,node,community_centre,八总桥村公共服务中心,null,null
2215592,xiaotu,32.1910012,121.1079728,node,community_centre,新雁村公共服务中心,null,null
2215592,xiaotu,32.1649325,120.985486,node,community_centre,九总渡村公共服务中心,null,null
2215592,xiaotu,32.1711504,121.0465255,node,community_centre,岸西村公共服务中心,null,null
2215592,xiaotu,32.0948384,120.9763102,node,community_centre,黄金村公共服务中心,null,null
2215592,xiaotu,32.1778086,121.05288,node,community_centre,骑岸社区公共服务中心,null,null
2215592,xiaotu,32.2116373,120.9563293,node,community_centre,石西社区公共服务中心,null,null
2215592,xiaotu,32.1997437,121.0584983,node,community_centre,爱民村公共服务中心,null,null
2215592,xiaotu,32.0702858,120.9647058,node,community_centre,土山村公共服务中心,null,null
2215592,xiaotu,32.0900106,120.8969481,node,community_centre,长林桥村公共服务中心,null,null
2215592,xiaotu,32.074709,120.9363815,node,community_centre,兴仁村公共服务中心,null,null
2215592,xiaotu,32.1386207,121.0929311,node,community_centre,纱场社区公共服务中心,null,null
2215592,xiaotu,32.1886036,121.1918758,node,community_centre,志新村公共服务中心,null,null
2215592,xiaotu,32.2228226,121.016651,node,community_centre,东场村公共服务中心,null,null
2215592,xiaotu,32.0482772,120.9503276,node,community_centre,徐庄村公共服务中心,null,null
2215592,xiaotu,32.0651857,120.9702768,node,community_centre,机场社区公共服务中心,null,null
2215592,xiaotu,32.1317557,121.0293071,node,community_centre,亭东村公共服务中心,null,null
2215592,xiaotu,32.1502211,120.9847653,node,community_centre,龙坝村公共服务中心,null,null
2215592,xiaotu,32.1843309,121.0178693,node,community_centre,季家庄村公共服务中心,null,null
2215592,xiaotu,32.0990472,120.9784141,node,community_centre,双楼村公共服务中心,null,null
2215592,xiaotu,32.1300507,120.9441497,node,community_centre,戚家桥村公共服务中心,null,null
2215592,xiaotu,32.182386,121.0615093,node,community_centre,骑北村公共服务中心,null,null
2215592,xiaotu,32.1969057,120.9658337,node,community_centre,马道村公共服务中心,null,null
2215592,xiaotu,32.0512785,120.9713083,node,community_centre,孙李桥村公共服务中心,null,null
2215592,xiaotu,32.0984663,120.8783133,node,community_centre,丁涧店村公共服务中心,null,null
2215592,xiaotu,32.073801,120.9249226,node,community_centre,芦花港村公共服务中心,null,null
2215592,xiaotu,32.1072545,121.0064546,node,community_centre,西禅寺村公共服务中心,null,null
2215592,xiaotu,32.1845207,120.9541285,node,community_centre,新貌村公共服务中心,null,null
2215592,xiaotu,32.1726779,121.0178446,node,community_centre,沧南社区公共服务中心,null,null
2215592,xiaotu,32.0672712,120.9474319,node,community_centre,李家楼村公共服务中心,null,null
2215592,xiaotu,32.0609138,120.9341205,node,community_centre,兴仁社区公共服务中心,null,null
2215592,xiaotu,32.1283166,120.9019143,node,community_centre,韩家坝村公共服务中心,null,null
2215592,xiaotu,32.1960725,121.0015706,node,community_centre,育民村公共服务中心,null,null
2215592,xiaotu,32.230669,120.936083,node,community_centre,志田村公共服务中心,null,null
2215592,xiaotu,32.0946759,120.954892,node,community_centre,紫星村公共服务中心,null,null
2215592,xiaotu,32.1142341,120.9519413,node,community_centre,阚庵东村公共服务中心,null,null
2215592,xiaotu,32.2119796,120.9842364,node,community_centre,石东村公共服务中心,null,null
2215592,xiaotu,32.1816992,121.1071167,node,community_centre,于家坝村公共服务中心,null,null
2215592,xiaotu,32.1372389,120.9378077,node,community_centre,酒店社区公共服务中心,null,null
2215592,xiaotu,32.0863462,120.9320466,node,community_centre,葛长路村公共服务中心,null,null
2215592,xiaotu,32.1434648,121.0772894,node,community_centre,华芦村公共服务中心,null,null
2215592,xiaotu,32.1819346,120.9139472,node,community_centre,乐观村公共服务中心,null,null
2215592,xiaotu,32.2177074,121.0392279,node,community_centre,五总社区公共服务中心,null,null
2215592,xiaotu,32.1183767,120.8831862,node,community_centre,太阳殿村公共服务中心,null,null
2215592,xiaotu,32.2064776,120.9723432,node,community_centre,渔湾社区公共服务中心,null,null
2215592,xiaotu,32.1040525,120.896877,node,community_centre,横港社区公共服务中心,null,null
2215592,xiaotu,32.1951115,121.1289218,node,community_centre,十总社区公共服务中心,null,null
2215592,xiaotu,32.2090838,120.880599,node,community_centre,江海村公共服务中心,null,null
2215592,xiaotu,32.2375927,121.0054992,node,community_centre,渡海亭村公共服务中心,null,null
2215592,xiaotu,32.0665894,120.9861327,node,community_centre,陆扶桥村公共服务中心,null,null
2215592,xiaotu,32.1181884,120.9262463,node,community_centre,阚家庵村公共服务中心,null,null
2215592,xiaotu,32.1248289,121.0376239,node,community_centre,李庄村公共服务中心,null,null
2215592,xiaotu,32.2493617,121.006074,node,community_centre,北渡村公共服务中心,null,null
2215592,xiaotu,32.1781633,121.1362403,node,community_centre,柏树墩村公共服务中心,null,null
2215592,xiaotu,32.1418414,120.9490104,node,community_centre,徐家桥村公共服务中心,null,null
2215592,xiaotu,32.0784373,121.1902892,node,community_centre,北潭村公共服务中心,null,null
2215592,xiaotu,32.1222471,121.140444,node,community_centre,严北村公共服务中心,null,null
2215592,xiaotu,32.169777,121.296683,node,community_centre,胜利村公共服务中心,null,null
2215592,xiaotu,32.143367,121.2648858,node,community_centre,广运村公共服务中心,null,null
2215592,xiaotu,32.0381635,121.1663155,node,community_centre,余西社区公共服务中心,null,null
2215592,xiaotu,32.0851861,121.1619288,node,community_centre,新街村公共服务中心,null,null
2215592,xiaotu,32.1667944,121.3402324,node,community_centre,中闸村公共服务中心,null,null
2215592,xiaotu,32.1220086,121.3068728,node,community_centre,一社村公共服务中心,null,null
2215592,xiaotu,32.1581212,121.1717685,node,community_centre,兴隆灶村公共服务中心,null,null
2215592,xiaotu,32.0934401,121.228194,node,community_centre,五甲苴社区公共服务中心,null,null
2215592,xiaotu,32.0179031,121.1150918,node,community_centre,通运桥村公共服务中心,null,null
2215592,xiaotu,32.1005146,121.2147211,node,community_centre,苴西村公共服务中心,null,null
2215592,xiaotu,32.1813052,121.2287587,node,community_centre,合兴村公共服务中心,null,null
2215592,xiaotu,32.1184778,121.2374256,node,community_centre,同盟村公共服务中心,null,null
2215592,xiaotu,32.0613174,121.2015868,node,community_centre,坨墩村公共服务中心,null,null
2215592,xiaotu,32.1162193,121.1727571,node,community_centre,横马村公共服务中心,null,null
2215592,xiaotu,32.1773556,121.2697893,node,community_centre,安平村公共服务中心,null,null
2215592,xiaotu,32.1529732,121.2630623,node,community_centre,大乐村公共服务中心,null,null
2215592,xiaotu,32.0087364,121.1155569,node,community_centre,袁南社区公共服务中心,null,null
2215592,xiaotu,32.103572,121.1586299,node,community_centre,五马路村公共服务中心,null,null
2215592,xiaotu,32.1453012,121.3052314,node,community_centre,贡安村公共服务中心,null,null
2215592,xiaotu,32.1451765,121.3917198,node,community_centre,闸北村公共服务中心,null,null
2215592,xiaotu,32.1594064,121.1518032,node,community_centre,庆丰社区公共服务中心,null,null
2215592,xiaotu,32.0146895,121.1490088,node,community_centre,六甲镇村公共服务中心,null,null
2215592,xiaotu,32.0897031,121.1970627,node,community_centre,新桥村公共服务中心,null,null
2215592,xiaotu,32.1166373,121.4017314,node,community_centre,建新村公共服务中心,null,null
2215592,xiaotu,32.1203774,121.2167533,node,community_centre,育新村公共服务中心,null,null
